sample_id,group,target,FL__ex340_em490,FL__ex340_em550,FL__ex340_em610,FL__ex340_em670,FL__ex340_em730,FL__ex340_em790,FL__ex380_em490,FL__ex380_em550,FL__ex380_em610,FL__ex380_em670,FL__ex380_em730,FL__ex380_em790,FL__ex420_em490,FL__ex420_em550,FL__ex420_em610,FL__ex420_em670,FL__ex420_em730,FL__ex420_em790,FL__ex460_em490,FL__ex460_em550,FL__ex460_em610,FL__ex460_em670,FL__ex460_em730,FL__ex460_em790,FL__ex500_em550,FL__ex500_em610,FL__ex500_em670,FL__ex500_em730,FL__ex500_em790,FL__ex540_em550,FL__ex540_em610,FL__ex540_em670,FL__ex540_em730,FL__ex540_em790,FL__ex580_em610,FL__ex580_em670,FL__ex580_em730,FL__ex580_em790,FL__ex620_em670,FL__ex620_em730,FL__ex620_em790,UV__K232,UV__K264,UV__K268,UV__K272
AS0_K2,K,0,9.558007263285713,14.532669249238097,4.464445204952381,9.2438252462,18.526246025619045,1.480045199375,4.179655279476191,8.255275930666667,3.545234657428572,180.65822814476186,70.669180044,3.3954765796000004,0.502352315752381,1.2527196011428572,0.8793215496047618,136.8539981792381,46.197789964285725,3.5915524141875,0.49447508651999994,1.760037473285714,0.9628171949000001,17.677749451952383,5.376398960761906,0.46777552644375,2.3722946983809527,1.485082546904762,87.03418904890475,28.68149144285714,2.17086296525,2.6593249319999996,3.6088395686666663,199.23138441285712,66.05886186857143,4.9932679831249995,4.6485892296,63.05219350523811,20.671407427761906,1.66087353223125,246.50008346809526,81.10840860857142,6.097130372812501,1.8363,0.1765,0.1636,0.1561
AS0_L2,L,0,13.142081895333334,20.821131116666667,6.370435124380952,12.4477808,18.989020847142857,1.5230145155437502,6.126169726714285,11.955993516047618,4.838984557571429,221.93671017428574,72.16198120266668,3.4505598544000002,0.5869704342666667,1.4364745673333335,1.1534489563380952,167.0439303685714,46.889323370952376,3.6375109925625,0.4575699319466667,1.5579675833809523,0.8521427852238096,19.00987684190476,4.544922964904762,0.41464249789999996,2.2720721449047625,1.3665576264761905,80.50859687328571,22.264666738571428,1.6731983273375,2.4021759987999998,3.4302955809523805,176.58472079666666,48.70718174904762,3.7005867064375,4.212502082266668,56.634075984285715,15.492750713190476,1.3072242513062498,220.17400741714283,60.55111412809525,4.661938771625,1.7213,0.1261,0.1073,0.0992
AS0_M0,M,0,11.355836141666666,16.417015666190473,5.047488643904762,13.624837874799999,21.882870492380952,1.801595382475,5.18297816452381,9.494652339000002,3.9500173273333328,203.80100204285714,78.96784795066665,3.864848708999999,0.6026044629952382,1.3710771515238096,1.0317264568190476,159.16297408666665,53.35215495904762,4.203070983375,0.5644126574,1.8093684854285712,1.1261267576857141,25.483695347619044,7.079008999428574,0.63682472703125,2.2204505149047624,1.454448382095238,97.29174338285713,31.929094086666666,2.463894479,2.3621075154,3.236769346952381,215.38626497666667,71.3199809842857,5.4477932155625,3.9407590389333325,70.0033314947619,22.259242966190477,1.825153492375,263.01308832,85.48135012571427,6.5340230615,2.1169,0.125,0.1153,0.1101
AS0_N0,N,0,13.73164404,17.24234326571429,5.037233375285715,8.741005420999999,12.551044145809525,0.9926762691937501,8.11205434852381,13.073696817142856,5.137081759380952,222.33121822142863,67.27056477800001,3.1532019376,0.776472372709524,1.596050046904762,1.2283912670000001,203.56737764476193,53.14468247619048,3.9760034828124997,0.5402722497733332,1.4299929425238096,0.8548389417761906,23.45369021,5.2753994350000015,0.4556180201625,1.7563104402857144,1.115832584209524,88.05801766038094,22.830554916666667,1.6341134346375,1.4147910830000001,2.104002277,171.3500468871429,43.968203408571426,3.23776281625,2.3337794066,52.46594315523809,13.418106647333335,1.03259799073125,211.4013942533333,54.687892097142864,4.0054721385,1.7215,0.1073,0.098,0.0931
AS0_O0,O,0,12.832591601761905,18.986254556190477,5.500379687333333,12.1656099302,16.222088427761904,1.2688973769625,6.144054889857143,11.550753797666667,4.494783333380953,226.02442246904766,68.98898086599999,3.2784137249000005,0.5839632522523809,1.3450226727142858,0.9753416633904761,180.1740846147619,47.70881734571428,3.6276318579375,0.41347708304,1.204485246042857,0.7022843843571429,22.1496523,4.834894623095238,0.455495446925,1.6683503731428568,1.0134171190761905,79.34631025514285,20.71136765242857,1.5373902097437502,1.9606818678,2.9250872930000003,174.74162800714285,45.15675444714285,3.3558831885625,3.9461404323333342,55.11377362238096,13.990025610619048,1.12735144610625,214.9416903476191,56.1172825952381,4.1645561158749995,1.6212,0.0772,0.0645,0.059
AS0_P2,P,0,5.720097076190476,13.768169901999997,4.716902857666667,15.82859535,21.782389595714285,1.7271183617812502,2.036729227857143,6.448417095999999,3.1020917777619053,137.98464406857144,62.23870798733334,3.0600414513999996,0.2204237370904762,0.8312673568714285,0.8563066323857145,78.53789248033334,31.03297792238095,2.4803416058125,0.22002724658133335,1.1905933050285715,0.8499269457142856,18.881003198571428,5.327809731095238,0.527454972275,2.3325484934285714,1.5401465267619048,65.4933192192381,25.29390861809524,1.9070275201875,4.5465575696,5.828358809190475,213.0854206057143,81.71355964714286,6.149145171125,8.137386830666667,86.14948436666667,30.457081613333333,2.5122115463125,284.3729814790476,105.98271687904762,8.3395525805625,1.738,0.1228,0.1103,0.1039
AS0_Q1,Q,0,18.931551342857144,21.748175849047623,6.655285403809525,17.866838262,12.883205686476193,1.1532770284,10.862111295523812,16.735410053809524,7.269136224476191,233.47427895666672,55.35516942266667,3.1070506812,1.0040298871000002,1.9791918425238098,2.821570265809523,222.4839858138095,46.38578696333333,3.8177538365,0.6528668164733333,1.7084697087619047,1.3158561615714288,29.786313602380947,5.6164269220000005,0.5727029331,2.8344330107142857,2.2116550434285718,46.555583976142856,10.410990600666665,0.82613611596875,4.7645212172,6.628873552619048,111.85896764571427,23.887767701428572,1.9314936996249998,7.988227589999999,138.47361774047621,27.052756899047626,2.3757788091874996,330.80952144428574,65.51065935523809,5.3768665048125,1.5485,0.0972,0.0883,0.0846
AS0_R2,R,0,7.627291111523809,14.10344959485714,4.537557284095238,12.1717580822,23.565617651428568,1.8476710616937502,2.8035399799047616,6.823321887333334,3.0710030737619047,165.67662053047619,75.19971720400001,3.6615775108,0.35396125416190477,1.0347623058809523,0.8370670420714286,120.51061502995238,47.88737987333334,3.778594911125,0.3538789868266667,1.5614935443809526,0.9862809153047617,21.034126644761905,6.748361984904763,0.60249555295,2.2557337056666666,1.5549705709999997,84.45646951409523,32.82590184952381,2.5512470156875,3.4988886831999997,5.27126877647619,209.40534900999998,82.10095777571428,6.2610869107500005,7.958243465600001,69.76088497190474,26.255229086666667,2.161945030125,257.6841521447619,98.61495935714285,7.633997112687499,1.8359,0.1144,0.1017,0.0956
AS0_S0,S,0,7.782243342904762,17.118152072857146,5.679268541761904,26.386743164000002,33.444969267619044,2.6492027267499996,2.200384645190476,6.22731045304762,2.9201471918571436,154.3292957461905,73.68265355466669,3.6247538328000006,0.16827589593,0.5818741406571428,0.682436168195238,92.53800905185716,38.22291710238095,3.046147741375,0.20727598817200002,0.9366907420428571,0.8256628428000001,28.015556108571428,8.033572151666668,0.78715970368125,2.0100378196190474,1.342931543095238,75.86469687080952,30.834369341428573,2.3583813383125,3.8758265015999998,5.363212857952381,217.808586857619,86.54140509285715,6.57079663875,7.6654698056,91.41671698000002,33.72372159428571,2.8008914739375,296.00371552523814,115.91739327666667,8.965898781249999,1.7691,0.1395,0.1282,0.1216
AS0_T1,T,0,15.000328291428573,21.818367457619043,6.40497363204762,5.672292995399999,9.51869203904762,0.7467887252375,8.590639341857141,15.846361568571426,6.084738050285714,165.92088213209524,48.93722381600001,2.4047865270999997,0.8107092621857144,1.9308956009999998,1.229324125142857,139.9584748432381,35.784038272380954,2.7830907179375,0.59367431996,1.8396640902380956,0.9535017580857144,10.843541474761903,2.728233961952381,0.25887450575625004,2.9112122739999995,1.6972344092857141,73.96489311595239,18.49126302604762,1.4155949354625001,2.8894338131999997,3.6297484465238097,153.9070603552857,38.962720053333335,2.995737813375,3.951901753666666,46.69457674161905,12.064506780619048,1.0278336405375001,190.44807706,48.47655568714285,3.7619945108124995,2.1744,0.0463,0.0373,0.0328
